year,month,date_of_month,date,day_of_week,births
2003,10,20,10/20/03,Mon,12073
2003,10,21,10/21/03,Tues,13300
2003,10,22,10/22/03,Wed,13054
2003,10,23,10/23/03,Thurs,12817
2003,10,24,10/24/03,Fri,12566
2003,10,25,10/25/03,Sat,8568
2003,10,26,10/26/03,Sun,7818
2003,10,27,10/27/03,Mon,11956
2003,10,28,10/28/03,Tues,13426
2003,10,29,10/29/03,Wed,12950
2003,10,30,10/30/03,Thurs,12600
2003,10,31,10/31/03,Fri,11005
2003,11,1,11/1/03,Sat,8491
2003,11,2,11/2/03,Sun,7716
2003,11,3,11/3/03,Mon,12443
2003,11,4,11/4/03,Tues,13374
2003,11,5,11/5/03,Wed,12998
2003,11,6,11/6/03,Thurs,12801
2003,11,7,11/7/03,Fri,12535
2003,11,8,11/8/03,Sat,8719
2003,11,9,11/9/03,Sun,7481
2003,11,10,11/10/03,Mon,12117
2003,11,11,11/11/03,Tues,13166
2003,11,12,11/12/03,Wed,12680
2003,11,13,11/13/03,Thurs,12438
2003,11,14,11/14/03,Fri,12433
2003,11,15,11/15/03,Sat,8309
2003,11,16,11/16/03,Sun,7486
2003,11,17,11/17/03,Mon,12006
2003,11,18,11/18/03,Tues,13330
2003,11,19,11/19/03,Wed,12879
2003,11,20,11/20/03,Thurs,12988
2003,11,21,11/21/03,Fri,13036
2003,11,22,11/22/03,Sat,8623
2003,11,23,11/23/03,Sun,7383
2003,11,24,11/24/03,Mon,13035
2003,11,25,11/25/03,Tues,13732
2003,11,26,11/26/03,Wed,12069
2003,11,27,11/27/03,Thurs,7340
2003,11,28,11/28/03,Fri,9407
2003,11,29,11/29/03,Sat,8043
2003,11,30,11/30/03,Sun,7330
2003,12,1,12/1/03,Mon,12213
2003,12,2,12/2/03,Tues,13454
2003,12,3,12/3/03,Wed,13199
2003,12,4,12/4/03,Thurs,12631
2003,12,5,12/5/03,Fri,12180
2003,12,6,12/6/03,Sat,8247
2003,12,7,12/7/03,Sun,7383
2003,12,8,12/8/03,Mon,11708
2003,12,9,12/9/03,Tues,13001
2003,12,10,12/10/03,Wed,12739
2003,12,11,12/11/03,Thurs,12502
2003,12,12,12/12/03,Fri,12484
2003,12,13,12/13/03,Sat,8303
2003,12,14,12/14/03,Sun,7462
2003,12,15,12/15/03,Mon,12319
2003,12,16,12/16/03,Tues,13649
2003,12,17,12/17/03,Wed,13454
2003,12,18,12/18/03,Thurs,13865
2003,12,19,12/19/03,Fri,13693
2003,12,20,12/20/03,Sat,8953
2003,12,21,12/21/03,Sun,7657
2003,12,22,12/22/03,Mon,13249
2003,12,23,12/23/03,Tues,12939
2003,12,24,12/24/03,Wed,9272
2003,12,25,12/25/03,Thurs,6744
2003,12,26,12/26/03,Fri,10431
2003,12,27,12/27/03,Sat,8785
2003,12,28,12/28/03,Sun,7763
2003,12,29,12/29/03,Mon,13125
2003,12,30,12/30/03,Tues,14700
2003,12,31,12/31/03,Wed,12540
2004,1,1,1/1/04,Thurs,8205
2004,1,2,1/2/04,Fri,10586
2004,1,3,1/3/04,Sat,8337
2004,1,4,1/4/04,Sun,7359
2004,1,5,1/5/04,Mon,11489
2004,1,6,1/6/04,Tues,12755
2004,1,7,1/7/04,Wed,12716
2004,1,8,1/8/04,Thurs,12781
2004,1,9,1/9/04,Fri,12469
2004,1,10,1/10/04,Sat,8337
2004,1,11,1/11/04,Sun,7316
2004,1,12,1/12/04,Mon,11813
2004,1,13,1/13/04,Tues,12639
2004,1,14,1/14/04,Wed,12965
2004,1,15,1/15/04,Thurs,12837
2004,1,16,1/16/04,Fri,12424
2004,1,17,1/17/04,Sat,8442
2004,1,18,1/18/04,Sun,7512
2004,1,19,1/19/04,Mon,11152
2004,1,20,1/20/04,Tues,12810
2004,1,21,1/21/04,Wed,12753
2004,1,22,1/22/04,Thurs,12675
2004,1,23,1/23/04,Fri,12643
2004,1,24,1/24/04,Sat,8632
2004,1,25,1/25/04,Sun,7556
2004,1,26,1/26/04,Mon,11611
2004,1,27,1/27/04,Tues,12892
2004,1,28,1/28/04,Wed,12373
2004,1,29,1/29/04,Thurs,12313
2004,1,30,1/30/04,Fri,12375
2004,1,31,1/31/04,Sat,8310
2004,2,1,2/1/04,Sun,7270
2004,2,2,2/2/04,Mon,11686
2004,2,3,2/3/04,Tues,13211
2004,2,4,2/4/04,Wed,12580
2004,2,5,2/5/04,Thurs,12572
2004,2,6,2/6/04,Fri,12371
2004,2,7,2/7/04,Sat,8533
2004,2,8,2/8/04,Sun,7440
2004,2,9,2/9/04,Mon,11654
2004,2,10,2/10/04,Tues,13139
2004,2,11,2/11/04,Wed,12966
2004,2,12,2/12/04,Thurs,12957
2004,2,13,2/13/04,Fri,11749
2004,2,14,2/14/04,Sat,8944
2004,2,15,2/15/04,Sun,7603
2004,2,16,2/16/04,Mon,11280
2004,2,17,2/17/04,Tues,12790
2004,2,18,2/18/04,Wed,12954
2004,2,19,2/19/04,Thurs,12709
2004,2,20,2/20/04,Fri,12720
2004,2,21,2/21/04,Sat,8481
2004,2,22,2/22/04,Sun,7552
2004,2,23,2/23/04,Mon,11565
2004,2,24,2/24/04,Tues,13009
2004,2,25,2/25/04,Wed,12800
2004,2,26,2/26/04,Thurs,12621
2004,2,27,2/27/04,Fri,12403
2004,2,28,2/28/04,Sat,8488
2004,2,29,2/29/04,Sun,7301
2004,3,1,3/1/04,Mon,12017
2004,3,2,3/2/04,Tues,12943
2004,3,3,3/3/04,Wed,12696
2004,3,4,3/4/04,Thurs,12611
2004,3,5,3/5/04,Fri,12407
2004,3,6,3/6/04,Sat,8532
2004,3,7,3/7/04,Sun,7304
2004,3,8,3/8/04,Mon,11816
2004,3,9,3/9/04,Tues,12988
2004,3,10,3/10/04,Wed,12777
2004,3,11,3/11/04,Thurs,12797
2004,3,12,3/12/04,Fri,12519
2004,3,13,3/13/04,Sat,8398
2004,3,14,3/14/04,Sun,7401
2004,3,15,3/15/04,Mon,11903
2004,3,16,3/16/04,Tues,12873
2004,3,17,3/17/04,Wed,12979
2004,3,18,3/18/04,Thurs,12710
2004,3,19,3/19/04,Fri,12480
2004,3,20,3/20/04,Sat,8329
2004,3,21,3/21/04,Sun,7548
2004,3,22,3/22/04,Mon,11842
2004,3,23,3/23/04,Tues,12978
2004,3,24,3/24/04,Wed,12765
2004,3,25,3/25/04,Thurs,12835
2004,3,26,3/26/04,Fri,12372
2004,3,27,3/27/04,Sat,8602
2004,3,28,3/28/04,Sun,7549
2004,3,29,3/29/04,Mon,11788
2004,3,30,3/30/04,Tues,13078
2004,3,31,3/31/04,Wed,12542
2004,4,1,4/1/04,Thurs,12138
2004,4,2,4/2/04,Fri,12776
2004,4,3,4/3/04,Sat,8479
2004,4,4,4/4/04,Sun,7559
2004,4,5,4/5/04,Mon,12013
2004,4,6,4/6/04,Tues,13122
2004,4,7,4/7/04,Wed,12929
2004,4,8,4/8/04,Thurs,12836
2004,4,9,4/9/04,Fri,11695
2004,4,10,4/10/04,Sat,8148
2004,4,11,4/11/04,Sun,6969
2004,4,12,4/12/04,Mon,11751
2004,4,13,4/13/04,Tues,12613
2004,4,14,4/14/04,Wed,12732
2004,4,15,4/15/04,Thurs,12785
2004,4,16,4/16/04,Fri,12482
2004,4,17,4/17/04,Sat,8584
2004,4,18,4/18/04,Sun,7447
2004,4,19,4/19/04,Mon,11792
2004,4,20,4/20/04,Tues,13128
2004,4,21,4/21/04,Wed,12787
2004,4,22,4/22/04,Thurs,12866
2004,4,23,4/23/04,Fri,12442
2004,4,24,4/24/04,Sat,8595
2004,4,25,4/25/04,Sun,7507
2004,4,26,4/26/04,Mon,12020
2004,4,27,4/27/04,Tues,13147
2004,4,28,4/28/04,Wed,12756
2004,4,29,4/29/04,Thurs,12617
2004,4,30,4/30/04,Fri,12364
2004,5,1,5/1/04,Sat,8259
2004,5,2,5/2/04,Sun,7433
2004,5,3,5/3/04,Mon,11839
2004,5,4,5/4/04,Tues,12824
2004,5,5,5/5/04,Wed,12852
2004,5,6,5/6/04,Thurs,12707
2004,5,7,5/7/04,Fri,12582
2004,5,8,5/8/04,Sat,8599
2004,5,9,5/9/04,Sun,7380
2004,5,10,5/10/04,Mon,12243
2004,5,11,5/11/04,Tues,13229
2004,5,12,5/12/04,Wed,12989
2004,5,13,5/13/04,Thurs,12373
2004,5,14,5/14/04,Fri,12688
2004,5,15,5/15/04,Sat,8498
2004,5,16,5/16/04,Sun,7614
2004,5,17,5/17/04,Mon,12172
2004,5,18,5/18/04,Tues,13294
2004,5,19,5/19/04,Wed,12576
2004,5,20,5/20/04,Thurs,13036
2004,5,21,5/21/04,Fri,12625
2004,5,22,5/22/04,Sat,8614
2004,5,23,5/23/04,Sun,7628
2004,5,24,5/24/04,Mon,12341
2004,5,25,5/25/04,Tues,13451
2004,5,26,5/26/04,Wed,12891
2004,5,27,5/27/04,Thurs,13470
2004,5,28,5/28/04,Fri,12941
2004,5,29,5/29/04,Sat,8720
2004,5,30,5/30/04,Sun,7511
2004,5,31,5/31/04,Mon,7869
2004,6,1,6/1/04,Tues,12440
2004,6,2,6/2/04,Wed,13785
2004,6,3,6/3/04,Thurs,13644
2004,6,4,6/4/04,Fri,13059
2004,6,5,6/5/04,Sat,8706
2004,6,6,6/6/04,Sun,7451
2004,6,7,6/7/04,Mon,12173
2004,6,8,6/8/04,Tues,13339
2004,6,9,6/9/04,Wed,12806
2004,6,10,6/10/04,Thurs,13141
2004,6,11,6/11/04,Fri,12691
2004,6,12,6/12/04,Sat,8581
2004,6,13,6/13/04,Sun,7649
2004,6,14,6/14/04,Mon,12200
2004,6,15,6/15/04,Tues,13317
2004,6,16,6/16/04,Wed,13141
2004,6,17,6/17/04,Thurs,13165
2004,6,18,6/18/04,Fri,12785
2004,6,19,6/19/04,Sat,8492
2004,6,20,6/20/04,Sun,7629
2004,6,21,6/21/04,Mon,12093
2004,6,22,6/22/04,Tues,13237
2004,6,23,6/23/04,Wed,13096
2004,6,24,6/24/04,Thurs,13267
2004,6,25,6/25/04,Fri,13074
2004,6,26,6/26/04,Sat,8786
2004,6,27,6/27/04,Sun,7715
2004,6,28,6/28/04,Mon,12383
2004,6,29,6/29/04,Tues,13587
2004,6,30,6/30/04,Wed,13444
2004,7,1,7/1/04,Thurs,13887
2004,7,2,7/2/04,Fri,13271
2004,7,3,7/3/04,Sat,8900
2004,7,4,7/4/04,Sun,7820
2004,7,5,7/5/04,Mon,8978
2004,7,6,7/6/04,Tues,13221
2004,7,7,7/7/04,Wed,14496
2004,7,8,7/8/04,Thurs,14056
2004,7,9,7/9/04,Fri,13874
2004,7,10,7/10/04,Sat,9040
2004,7,11,7/11/04,Sun,7862
2004,7,12,7/12/04,Mon,12621
2004,7,13,7/13/04,Tues,13214
2004,7,14,7/14/04,Wed,13610
2004,7,15,7/15/04,Thurs,13601
2004,7,16,7/16/04,Fri,13411
2004,7,17,7/17/04,Sat,9067
2004,7,18,7/18/04,Sun,7797
2004,7,19,7/19/04,Mon,12286
2004,7,20,7/20/04,Tues,13804
2004,7,21,7/21/04,Wed,13370
2004,7,22,7/22/04,Thurs,13574
2004,7,23,7/23/04,Fri,12974
2004,7,24,7/24/04,Sat,9046
2004,7,25,7/25/04,Sun,7549
2004,7,26,7/26/04,Mon,12266
2004,7,27,7/27/04,Tues,13454
2004,7,28,7/28/04,Wed,13258
2004,7,29,7/29/04,Thurs,13281
2004,7,30,7/30/04,Fri,12934
2004,7,31,7/31/04,Sat,8858
2004,8,1,8/1/04,Sun,7837
2004,8,2,8/2/04,Mon,12428
2004,8,3,8/3/04,Tues,13249
2004,8,4,8/4/04,Wed,13498
2004,8,5,8/5/04,Thurs,13234
2004,8,6,8/6/04,Fri,12935
2004,8,7,8/7/04,Sat,8860
2004,8,8,8/8/04,Sun,7773
2004,8,9,8/9/04,Mon,12310
2004,8,10,8/10/04,Tues,13571
2004,8,11,8/11/04,Wed,13405
2004,8,12,8/12/04,Thurs,13448
2004,8,13,8/13/04,Fri,12275
2004,8,14,8/14/04,Sat,8884
2004,8,15,8/15/04,Sun,7885
2004,8,16,8/16/04,Mon,12328
2004,8,17,8/17/04,Tues,13551
2004,8,18,8/18/04,Wed,13274
2004,8,19,8/19/04,Thurs,13088
2004,8,20,8/20/04,Fri,13228
2004,8,21,8/21/04,Sat,8944
2004,8,22,8/22/04,Sun,7950
2004,8,23,8/23/04,Mon,12285
2004,8,24,8/24/04,Tues,13556
2004,8,25,8/25/04,Wed,13116
2004,8,26,8/26/04,Thurs,13196
2004,8,27,8/27/04,Fri,12971
2004,8,28,8/28/04,Sat,9049
2004,8,29,8/29/04,Sun,7783
2004,8,30,8/30/04,Mon,12342
2004,8,31,8/31/04,Tues,13582
2004,9,1,9/1/04,Wed,13418
2004,9,2,9/2/04,Thurs,13539
2004,9,3,9/3/04,Fri,13245
2004,9,4,9/4/04,Sat,8881
2004,9,5,9/5/04,Sun,7875
2004,9,6,9/6/04,Mon,8281
2004,9,7,9/7/04,Tues,12884
2004,9,8,9/8/04,Wed,14492
2004,9,9,9/9/04,Thurs,14526
2004,9,10,9/10/04,Fri,14081
2004,9,11,9/11/04,Sat,9253
2004,9,12,9/12/04,Sun,8281
2004,9,13,9/13/04,Mon,12644
2004,9,14,9/14/04,Tues,14172
2004,9,15,9/15/04,Wed,13641
2004,9,16,9/16/04,Thurs,13432
2004,9,17,9/17/04,Fri,13577
2004,9,18,9/18/04,Sat,9387
2004,9,19,9/19/04,Sun,8251
2004,9,20,9/20/04,Mon,12963
2004,9,21,9/21/04,Tues,13932
2004,9,22,9/22/04,Wed,13749
2004,9,23,9/23/04,Thurs,13969
2004,9,24,9/24/04,Fri,13722
2004,9,25,9/25/04,Sat,9142
2004,9,26,9/26/04,Sun,8143
2004,9,27,9/27/04,Mon,12674
2004,9,28,9/28/04,Tues,13882
2004,9,29,9/29/04,Wed,13416
2004,9,30,9/30/04,Thurs,13443
2004,10,1,10/1/04,Fri,13256
2004,10,2,10/2/04,Sat,8886
2004,10,3,10/3/04,Sun,7719
2004,10,4,10/4/04,Mon,12591
2004,10,5,10/5/04,Tues,13707
2004,10,6,10/6/04,Wed,13317
2004,10,7,10/7/04,Thurs,13383
2004,10,8,10/8/04,Fri,13122
2004,10,9,10/9/04,Sat,8716
2004,10,10,10/10/04,Sun,7709
2004,10,11,10/11/04,Mon,11758
2004,10,12,10/12/04,Tues,13405
2004,10,13,10/13/04,Wed,13069
2004,10,14,10/14/04,Thurs,13259
2004,10,15,10/15/04,Fri,13111
2004,10,16,10/16/04,Sat,8802
2004,10,17,10/17/04,Sun,7661
2004,10,18,10/18/04,Mon,12252
2004,10,19,10/19/04,Tues,13271
2004,10,20,10/20/04,Wed,12967
2004,10,21,10/21/04,Thurs,12959
2004,10,22,10/22/04,Fri,12887
2004,10,23,10/23/04,Sat,8627
2004,10,24,10/24/04,Sun,7699
2004,10,25,10/25/04,Mon,12341
2004,10,26,10/26/04,Tues,13464
2004,10,27,10/27/04,Wed,13178
2004,10,28,10/28/04,Thurs,13287
2004,10,29,10/29/04,Fri,12473
2004,10,30,10/30/04,Sat,8616
2004,10,31,10/31/04,Sun,7556
2004,11,1,11/1/04,Mon,12173
2004,11,2,11/2/04,Tues,13212
2004,11,3,11/3/04,Wed,13004
2004,11,4,11/4/04,Thurs,13075
2004,11,5,11/5/04,Fri,12900
2004,11,6,11/6/04,Sat,8789
2004,11,7,11/7/04,Sun,7734
2004,11,8,11/8/04,Mon,12420
2004,11,9,11/9/04,Tues,13351
2004,11,10,11/10/04,Wed,13017
2004,11,11,11/11/04,Thurs,12976
2004,11,12,11/12/04,Fri,12783
2004,11,13,11/13/04,Sat,8626
2004,11,14,11/14/04,Sun,7503
2004,11,15,11/15/04,Mon,12293
2004,11,16,11/16/04,Tues,13528
2004,11,17,11/17/04,Wed,13124
2004,11,18,11/18/04,Thurs,13348
2004,11,19,11/19/04,Fri,13063
2004,11,20,11/20/04,Sat,8694
2004,11,21,11/21/04,Sun,7742
2004,11,22,11/22/04,Mon,13463
2004,11,23,11/23/04,Tues,14238
2004,11,24,11/24/04,Wed,12430
2004,11,25,11/25/04,Thurs,7614
2004,11,26,11/26/04,Fri,9370
2004,11,27,11/27/04,Sat,8118
2004,11,28,11/28/04,Sun,7540
2004,11,29,11/29/04,Mon,12315
2004,11,30,11/30/04,Tues,13916
2004,12,1,12/1/04,Wed,13385
2004,12,2,12/2/04,Thurs,12989
2004,12,3,12/3/04,Fri,12604
2004,12,4,12/4/04,Sat,8616
2004,12,5,12/5/04,Sun,7606
2004,12,6,12/6/04,Mon,12054
2004,12,7,12/7/04,Tues,13372
2004,12,8,12/8/04,Wed,13179
2004,12,9,12/9/04,Thurs,12872
2004,12,10,12/10/04,Fri,12719
2004,12,11,12/11/04,Sat,8550
2004,12,12,12/12/04,Sun,7649
2004,12,13,12/13/04,Mon,11809
2004,12,14,12/14/04,Tues,13360
2004,12,15,12/15/04,Wed,13380
2004,12,16,12/16/04,Thurs,13418
2004,12,17,12/17/04,Fri,13090
2004,12,18,12/18/04,Sat,8623
2004,12,19,12/19/04,Sun,7552
2004,12,20,12/20/04,Mon,13587
2004,12,21,12/21/04,Tues,14390
2004,12,22,12/22/04,Wed,13006
2004,12,23,12/23/04,Thurs,11043
2004,12,24,12/24/04,Fri,7813
2004,12,25,12/25/04,Sat,6259
2004,12,26,12/26/04,Sun,7087
2004,12,27,12/27/04,Mon,12276
2004,12,28,12/28/04,Tues,13965
2004,12,29,12/29/04,Wed,13642
2004,12,30,12/30/04,Thurs,13314
2004,12,31,12/31/04,Fri,10130
2005,1,1,1/1/05,Sat,7317
2005,1,2,1/2/05,Sun,6871
2005,1,3,1/3/05,Mon,11153
2005,1,4,1/4/05,Tues,12644
2005,1,5,1/5/05,Wed,12671
2005,1,6,1/6/05,Thurs,12733
2005,1,7,1/7/05,Fri,12581
2005,1,8,1/8/05,Sat,8376
2005,1,9,1/9/05,Sun,7169
2005,1,10,1/10/05,Mon,11803
2005,1,11,1/11/05,Tues,12949
2005,1,12,1/12/05,Wed,12842
2005,1,13,1/13/05,Thurs,12357
2005,1,14,1/14/05,Fri,12562
2005,1,15,1/15/05,Sat,8502
2005,1,16,1/16/05,Sun,7192
2005,1,17,1/17/05,Mon,11059
2005,1,18,1/18/05,Tues,12677
2005,1,19,1/19/05,Wed,12726
2005,1,20,1/20/05,Thurs,12847
2005,1,21,1/21/05,Fri,12579
2005,1,22,1/22/05,Sat,8255
2005,1,23,1/23/05,Sun,7376
2005,1,24,1/24/05,Mon,11716
2005,1,25,1/25/05,Tues,13295
2005,1,26,1/26/05,Wed,12733
2005,1,27,1/27/05,Thurs,12680
2005,1,28,1/28/05,Fri,12578
2005,1,29,1/29/05,Sat,8303
2005,1,30,1/30/05,Sun,7402
2005,1,31,1/31/05,Mon,11530
2005,2,1,2/1/05,Tues,13263
2005,2,2,2/2/05,Wed,12966
2005,2,3,2/3/05,Thurs,12638
2005,2,4,2/4/05,Fri,12671
2005,2,5,2/5/05,Sat,8539
2005,2,6,2/6/05,Sun,7432
2005,2,7,2/7/05,Mon,11867
2005,2,8,2/8/05,Tues,12927
2005,2,9,2/9/05,Wed,12469
2005,2,10,2/10/05,Thurs,12865
2005,2,11,2/11/05,Fri,12517
2005,2,12,2/12/05,Sat,8462
2005,2,13,2/13/05,Sun,7395
2005,2,14,2/14/05,Mon,12386
2005,2,15,2/15/05,Tues,13378
2005,2,16,2/16/05,Wed,13029
2005,2,17,2/17/05,Thurs,12718
2005,2,18,2/18/05,Fri,12589
2005,2,19,2/19/05,Sat,8318
2005,2,20,2/20/05,Sun,7342
2005,2,21,2/21/05,Mon,11087
2005,2,22,2/22/05,Tues,12699
2005,2,23,2/23/05,Wed,12685
2005,2,24,2/24/05,Thurs,12733
2005,2,25,2/25/05,Fri,12495
2005,2,26,2/26/05,Sat,8293
2005,2,27,2/27/05,Sun,7449
2005,2,28,2/28/05,Mon,11678
2005,3,1,3/1/05,Tues,13042
2005,3,2,3/2/05,Wed,12765
2005,3,3,3/3/05,Thurs,13018
2005,3,4,3/4/05,Fri,12772
2005,3,5,3/5/05,Sat,8499
2005,3,6,3/6/05,Sun,7382
2005,3,7,3/7/05,Mon,11801
2005,3,8,3/8/05,Tues,12969
2005,3,9,3/9/05,Wed,12700
2005,3,10,3/10/05,Thurs,12920
2005,3,11,3/11/05,Fri,12777
2005,3,12,3/12/05,Sat,8511
2005,3,13,3/13/05,Sun,7239
2005,3,14,3/14/05,Mon,12086
2005,3,15,3/15/05,Tues,13144
2005,3,16,3/16/05,Wed,12718
2005,3,17,3/17/05,Thurs,13118
2005,3,18,3/18/05,Fri,12690
2005,3,19,3/19/05,Sat,8557
2005,3,20,3/20/05,Sun,7454
2005,3,21,3/21/05,Mon,12108
2005,3,22,3/22/05,Tues,13386
2005,3,23,3/23/05,Wed,12910
2005,3,24,3/24/05,Thurs,12912
2005,3,25,3/25/05,Fri,12111
2005,3,26,3/26/05,Sat,7980
2005,3,27,3/27/05,Sun,6923
2005,3,28,3/28/05,Mon,11820
2005,3,29,3/29/05,Tues,13028
2005,3,30,3/30/05,Wed,12947
2005,3,31,3/31/05,Thurs,12834
2005,4,1,4/1/05,Fri,11760
2005,4,2,4/2/05,Sat,8574
2005,4,3,4/3/05,Sun,7065
2005,4,4,4/4/05,Mon,12457
2005,4,5,4/5/05,Tues,13274
2005,4,6,4/6/05,Wed,13200
2005,4,7,4/7/05,Thurs,12996
2005,4,8,4/8/05,Fri,12747
2005,4,9,4/9/05,Sat,8355
2005,4,10,4/10/05,Sun,7443
2005,4,11,4/11/05,Mon,12143
2005,4,12,4/12/05,Tues,13146
2005,4,13,4/13/05,Wed,12452
2005,4,14,4/14/05,Thurs,12976
2005,4,15,4/15/05,Fri,13063
2005,4,16,4/16/05,Sat,8291
2005,4,17,4/17/05,Sun,7214
2005,4,18,4/18/05,Mon,12023
2005,4,19,4/19/05,Tues,13197
2005,4,20,4/20/05,Wed,13120
2005,4,21,4/21/05,Thurs,12978
2005,4,22,4/22/05,Fri,12543
2005,4,23,4/23/05,Sat,8244
2005,4,24,4/24/05,Sun,7267
2005,4,25,4/25/05,Mon,12002
2005,4,26,4/26/05,Tues,13157
2005,4,27,4/27/05,Wed,12929
2005,4,28,4/28/05,Thurs,12822
2005,4,29,4/29/05,Fri,12342
2005,4,30,4/30/05,Sat,8280
2005,5,1,5/1/05,Sun,7230
2005,5,2,5/2/05,Mon,11980
2005,5,3,5/3/05,Tues,13079
2005,5,4,5/4/05,Wed,12841
2005,5,5,5/5/05,Thurs,14357
2005,5,6,5/6/05,Fri,12496
2005,5,7,5/7/05,Sat,8204
2005,5,8,5/8/05,Sun,7349
2005,5,9,5/9/05,Mon,12155
2005,5,10,5/10/05,Tues,13299
2005,5,11,5/11/05,Wed,12762
2005,5,12,5/12/05,Thurs,13251
2005,5,13,5/13/05,Fri,11803
2005,5,14,5/14/05,Sat,8610
2005,5,15,5/15/05,Sun,7515
2005,5,16,5/16/05,Mon,12307
2005,5,17,5/17/05,Tues,13659
2005,5,18,5/18/05,Wed,13378
2005,5,19,5/19/05,Thurs,13114
2005,5,20,5/20/05,Fri,13007
2005,5,21,5/21/05,Sat,8490
2005,5,22,5/22/05,Sun,7386
2005,5,23,5/23/05,Mon,12445
2005,5,24,5/24/05,Tues,13740
2005,5,25,5/25/05,Wed,13793
2005,5,26,5/26/05,Thurs,13654
2005,5,27,5/27/05,Fri,13378
2005,5,28,5/28/05,Sat,8688
2005,5,29,5/29/05,Sun,7270
2005,5,30,5/30/05,Mon,7886
2005,5,31,5/31/05,Tues,12610
2005,6,1,6/1/05,Wed,14054
2005,6,2,6/2/05,Thurs,13666
2005,6,3,6/3/05,Fri,13483
2005,6,4,6/4/05,Sat,8686
2005,6,5,6/5/05,Sun,7791
2005,6,6,6/6/05,Mon,12363
2005,6,7,6/7/05,Tues,13481
2005,6,8,6/8/05,Wed,13138
2005,6,9,6/9/05,Thurs,13422
2005,6,10,6/10/05,Fri,13230
2005,6,11,6/11/05,Sat,8621
2005,6,12,6/12/05,Sun,7487
2005,6,13,6/13/05,Mon,11843
2005,6,14,6/14/05,Tues,13815
2005,6,15,6/15/05,Wed,13261
2005,6,16,6/16/05,Thurs,13033
2005,6,17,6/17/05,Fri,12821
2005,6,18,6/18/05,Sat,8573
2005,6,19,6/19/05,Sun,7522
2005,6,20,6/20/05,Mon,12332
2005,6,21,6/21/05,Tues,13439
2005,6,22,6/22/05,Wed,13342
2005,6,23,6/23/05,Thurs,13458
2005,6,24,6/24/05,Fri,13032
2005,6,25,6/25/05,Sat,8737
2005,6,26,6/26/05,Sun,7603
2005,6,27,6/27/05,Mon,12488
2005,6,28,6/28/05,Tues,13813
2005,6,29,6/29/05,Wed,14039
2005,6,30,6/30/05,Thurs,14003
2005,7,1,7/1/05,Fri,13759
2005,7,2,7/2/05,Sat,8862
2005,7,3,7/3/05,Sun,7668
2005,7,4,7/4/05,Mon,7733
2005,7,5,7/5/05,Tues,12847
2005,7,6,7/6/05,Wed,14562
2005,7,7,7/7/05,Thurs,14627
2005,7,8,7/8/05,Fri,14136
2005,7,9,7/9/05,Sat,9189
2005,7,10,7/10/05,Sun,7829
2005,7,11,7/11/05,Mon,12626
2005,7,12,7/12/05,Tues,13884
2005,7,13,7/13/05,Wed,13431
2005,7,14,7/14/05,Thurs,14038
2005,7,15,7/15/05,Fri,13685
2005,7,16,7/16/05,Sat,9036
2005,7,17,7/17/05,Sun,7793
2005,7,18,7/18/05,Mon,12698
2005,7,19,7/19/05,Tues,13791
2005,7,20,7/20/05,Wed,13603
2005,7,21,7/21/05,Thurs,13870
2005,7,22,7/22/05,Fri,13390
2005,7,23,7/23/05,Sat,8916
2005,7,24,7/24/05,Sun,7762
2005,7,25,7/25/05,Mon,12651
2005,7,26,7/26/05,Tues,13671
2005,7,27,7/27/05,Wed,13528
2005,7,28,7/28/05,Thurs,13621
2005,7,29,7/29/05,Fri,13260
2005,7,30,7/30/05,Sat,8987
2005,7,31,7/31/05,Sun,7743
2005,8,1,8/1/05,Mon,12415
2005,8,2,8/2/05,Tues,13730
2005,8,3,8/3/05,Wed,13350
2005,8,4,8/4/05,Thurs,13511
2005,8,5,8/5/05,Fri,13413
2005,8,6,8/6/05,Sat,8820
2005,8,7,8/7/05,Sun,7662
2005,8,8,8/8/05,Mon,12553
2005,8,9,8/9/05,Tues,13893
2005,8,10,8/10/05,Wed,13593
2005,8,11,8/11/05,Thurs,14011
2005,8,12,8/12/05,Fri,13610
2005,8,13,8/13/05,Sat,9049
2005,8,14,8/14/05,Sun,7867
2005,8,15,8/15/05,Mon,12740
2005,8,16,8/16/05,Tues,13998
2005,8,17,8/17/05,Wed,13801
2005,8,18,8/18/05,Thurs,14009
2005,8,19,8/19/05,Fri,13365
2005,8,20,8/20/05,Sat,9118
2005,8,21,8/21/05,Sun,7776
2005,8,22,8/22/05,Mon,12487
2005,8,23,8/23/05,Tues,13739
2005,8,24,8/24/05,Wed,13569
2005,8,25,8/25/05,Thurs,13824
2005,8,26,8/26/05,Fri,13327
2005,8,27,8/27/05,Sat,8952
2005,8,28,8/28/05,Sun,7743
2005,8,29,8/29/05,Mon,12711
2005,8,30,8/30/05,Tues,13933
2005,8,31,8/31/05,Wed,13898
2005,9,1,9/1/05,Thurs,14160
2005,9,2,9/2/05,Fri,13904
2005,9,3,9/3/05,Sat,9128
2005,9,4,9/4/05,Sun,7931
2005,9,5,9/5/05,Mon,8116
2005,9,6,9/6/05,Tues,13124
2005,9,7,9/7/05,Wed,14744
2005,9,8,9/8/05,Thurs,14740
2005,9,9,9/9/05,Fri,14505
2005,9,10,9/10/05,Sat,9565
2005,9,11,9/11/05,Sun,8041
2005,9,12,9/12/05,Mon,13189
